Mod:Item:MetaData, Localized Name
storagedrawers:upgrade_creative:1, 创造模式取出升级
storagedrawers:upgrade_redstone:0, 红石升级
storagedrawers:upgrade_redstone:1, 红石升级（最大）
storagedrawers:upgrade_redstone:2, 红石升级（最小）
storagedrawers:drawer_key, 抽屉钥匙
storagedrawers:shroud_key, 屏蔽钥匙
storagedrawers:personal_key, 私人钥匙
storagedrawers:quantify_key, 量化钥匙
storagedrawers:tape, 打包带
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:0, 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:1, 1x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:2, 2x2 基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:3, 1x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:basicdrawers:4, 2x2 小型基础抽屉
storagedrawers:keybutton:0, 抽屉钥匙按钮
storagedrawers:keybutton:1, 屏蔽钥匙按钮
storagedrawers:keybutton:2, 私人钥匙按钮
storagedrawers:keybutton:3, 量化钥匙按钮
storagedrawers:compdrawers, 压缩抽屉
storagedrawers:controller, 抽屉管理器
storagedrawers:controllerslave, 管理器传动方块
storagedrawers:trim:0, 橡木桥接方块
storagedrawers:trim:1, 云杉木桥接方块
storagedrawers:trim:2, 白桦木桥接方块
storagedrawers:trim:3, 丛林木桥接方块
storagedrawers:trim:4, 金合欢木桥接方块
storagedrawers:trim:5, 深色橡木桥接方块
storagedrawers:framingtable, 成型台
storagedrawers:customdrawers:0, 镶框抽屉
storagedrawers:customdrawers:1, 1x2 镶框抽屉
storagedrawers:customdrawers:2, 2x2 镶框抽屉
storagedrawers:customdrawers:3, 1x2 小型镶框抽屉
storagedrawers:customdrawers:4, 2x2 小型镶框抽屉
storagedrawers:customtrim, 镶框
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:0, 基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:1, 1x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:2, 2x2基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:3, 1x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_drawers:4, 2x2小型基础抽屉
storagedrawersextra:extra_trim_0, tile.extraTrim0.name
storagedrawersextra:extra_trim_1, tile.extraTrim1.name
storagedrawersextra:extra_trim_2, tile.extraTrim2.name
storagedrawersextra:extra_trim_3, tile.extraTrim3.name
ironchest:iron_chest:0, 铁箱子
ironchest:iron_chest:1, 金箱子
ironchest:iron_chest:2, 钻石箱子
ironchest:iron_chest:3, 铜箱子
ironchest:iron_chest:4, 银箱子
ironchest:iron_chest:5, 水晶箱子
ironchest:iron_chest:6, 黑曜石箱子
ironchest:iron_chest:7, 泥箱子 9000!
ironchest:iron_shulker_box_white:0, 白色铁质潜影盒
ironchest:iron_shulker_box_white:1, 白色金质潜影盒
ironchest:iron_shulker_box_white:2, 白色钻石潜影盒
ironchest:iron_shulker_box_white:3, 白色铜质潜影盒
ironchest:iron_shulker_box_white:4, 白色银质潜影盒
ironchest:iron_shulker_box_white:5, 白色水晶潜影盒
ironchest:iron_shulker_box_white:6, 白色黑曜石潜影盒
ironchest:iron_shulker_box_orange:0, 橙色铁质潜影盒
ironchest:iron_shulker_box_orange:1, 橙色金质潜影盒
ironchest:iron_shulker_box_orange:2, 橙色钻石潜影盒
ironchest:iron_shulker_box_orange:3, 橙色铜质潜影盒
ironchest:iron_shulker_box_orange:4, 橙色银质潜影盒
ironchest:iron_shulker_box_orange:5, 橙色水晶潜影盒
ironchest:iron_shulker_box_orange:6, 橙色黑曜石潜影盒
ironchest:iron_shulker_box_magenta:0, 品红色铁质潜影盒
ironchest:iron_shulker_box_magenta:1, 品红色金质潜影盒
ironchest:iron_shulker_box_magenta:2, 品红色钻石潜影盒
ironchest:iron_shulker_box_magenta:3, 品红色铜质潜影盒
ironchest:iron_shulker_box_magenta:4, 品红色银质潜影盒
ironchest:iron_shulker_box_magenta:5, 品红色水晶潜影盒
ironchest:iron_shulker_box_magenta:6, 品红色黑曜石潜影盒
ironchest:iron_shulker_box_light_blue:0, 淡蓝色铁质潜影盒
ironchest:iron_shulker_box_light_blue:1, 淡蓝色金质潜影盒
ironchest:iron_shulker_box_light_blue:2, 淡蓝色钻石潜影盒
ironchest:iron_shulker_box_light_blue:3, 淡蓝色铜质潜影盒
ironchest:iron_shulker_box_light_blue:4, 淡蓝色银质潜影盒
ironchest:iron_shulker_box_light_blue:5, 淡蓝色水晶潜影盒
ironchest:iron_shulker_box_light_blue:6, 淡蓝色黑曜石潜影盒
ironchest:iron_shulker_box_yellow:0, 黄色铁质潜影盒
ironchest:iron_shulker_box_yellow:1, 黄色金质潜影盒
ironchest:iron_shulker_box_yellow:2, 黄色钻石潜影盒
ironchest:iron_shulker_box_yellow:3, 黄色铜质潜影盒
ironchest:iron_shulker_box_yellow:4, 黄色银质潜影盒
ironchest:iron_shulker_box_yellow:5, 黄色水晶潜影盒
ironchest:iron_shulker_box_yellow:6, 黄色黑曜石潜影盒
ironchest:iron_shulker_box_lime:0, 黄绿色铁质潜影盒
ironchest:iron_shulker_box_lime:1, 黄绿色金质潜影盒
ironchest:iron_shulker_box_lime:2, 黄绿色钻石潜影盒
ironchest:iron_shulker_box_lime:3, 黄绿色铜质潜影盒
ironchest:iron_shulker_box_lime:4, 黄绿色银质潜影盒
ironchest:iron_shulker_box_lime:5, 黄绿色水晶潜影盒
ironchest:iron_shulker_box_lime:6, 黄绿色黑曜石潜影盒
ironchest:iron_shulker_box_pink:0, 粉色铁质潜影盒
ironchest:iron_shulker_box_pink:1, 粉色金质潜影盒
ironchest:iron_shulker_box_pink:2, 粉色钻石潜影盒
ironchest:iron_shulker_box_pink:3, 粉色铜质潜影盒
ironchest:iron_shulker_box_pink:4, 粉色银质潜影盒
ironchest:iron_shulker_box_pink:5, 粉色水晶潜影盒
ironchest:iron_shulker_box_pink:6, 粉色黑曜石潜影盒
ironchest:iron_shulker_box_gray:0, 灰色铁质潜影盒
ironchest:iron_shulker_box_gray:1, 灰色金质潜影盒
ironchest:iron_shulker_box_gray:2, 灰色钻石潜影盒
ironchest:iron_shulker_box_gray:3, 灰色铜质潜影盒
ironchest:iron_shulker_box_gray:4, 灰色银质潜影盒
ironchest:iron_shulker_box_gray:5, 灰色水晶潜影盒
ironchest:iron_shulker_box_gray:6, 灰色黑曜石潜影盒
ironchest:iron_shulker_box_silver:0, 淡灰色铁质潜影盒
ironchest:iron_shulker_box_silver:1, 淡灰色金质潜影盒
ironchest:iron_shulker_box_silver:2, 淡灰色钻石潜影盒
ironchest:iron_shulker_box_silver:3, 淡灰色铜质潜影盒
ironchest:iron_shulker_box_silver:4, 淡灰色银质潜影盒
ironchest:iron_shulker_box_silver:5, 淡灰色水晶潜影盒
ironchest:iron_shulker_box_silver:6, 淡灰色黑曜石潜影盒
ironchest:iron_shulker_box_cyan:0, 青色铁质潜影盒
ironchest:iron_shulker_box_cyan:1, 青色金质潜影盒
ironchest:iron_shulker_box_cyan:2, 青色钻石潜影盒
ironchest:iron_shulker_box_cyan:3, 青色铜质潜影盒
ironchest:iron_shulker_box_cyan:4, 青色银质潜影盒
ironchest:iron_shulker_box_cyan:5, 青色水晶潜影盒
ironchest:iron_shulker_box_cyan:6, 青色黑曜石潜影盒
ironchest:iron_shulker_box_purple:0, 紫色铁质潜影盒
ironchest:iron_shulker_box_purple:1, 紫色金质潜影盒
ironchest:iron_shulker_box_purple:2, 紫色钻石潜影盒
ironchest:iron_shulker_box_purple:3, 紫色铜质潜影盒
ironchest:iron_shulker_box_purple:4, 紫色银质潜影盒
ironchest:iron_shulker_box_purple:5, 紫色水晶潜影盒
ironchest:iron_shulker_box_purple:6, 紫色黑曜石潜影盒
ironchest:iron_shulker_box_blue:0, 蓝色铁质潜影盒
ironchest:iron_shulker_box_blue:1, 蓝色金质潜影盒
ironchest:iron_shulker_box_blue:2, 蓝色钻石潜影盒
ironchest:iron_shulker_box_blue:3, 蓝色铜质潜影盒
ironchest:iron_shulker_box_blue:4, 蓝色银质潜影盒
ironchest:iron_shulker_box_blue:5, 蓝色水晶潜影盒
ironchest:iron_shulker_box_blue:6, 蓝色黑曜石潜影盒
ironchest:iron_shulker_box_brown:0, 棕色铁质潜影盒
ironchest:iron_shulker_box_brown:1, 棕色金质潜影盒
ironchest:iron_shulker_box_brown:2, 棕色钻石潜影盒
ironchest:iron_shulker_box_brown:3, 棕色铜质潜影盒
ironchest:iron_shulker_box_brown:4, 棕色银质潜影盒
ironchest:iron_shulker_box_brown:5, 棕色水晶潜影盒
ironchest:iron_shulker_box_brown:6, 棕色黑曜石潜影盒
ironchest:iron_shulker_box_green:0, 绿色铁质潜影盒
ironchest:iron_shulker_box_green:1, 绿色金质潜影盒
ironchest:iron_shulker_box_green:2, 绿色钻石潜影盒
ironchest:iron_shulker_box_green:3, 绿色铜质潜影盒
ironchest:iron_shulker_box_green:4, 绿色银质潜影盒
ironchest:iron_shulker_box_green:5, 绿色水晶潜影盒
ironchest:iron_shulker_box_green:6, 绿色黑曜石潜影盒
ironchest:iron_shulker_box_red:0, 红色铁质潜影盒
ironchest:iron_shulker_box_red:1, 红色金质潜影盒
ironchest:iron_shulker_box_red:2, 红色钻石潜影盒
ironchest:iron_shulker_box_red:3, 红色铜质潜影盒
ironchest:iron_shulker_box_red:4, 红色银质潜影盒
